"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","FL","33124","Miami, FL","27-1026","Merchandise Displayers and Window Trimmers",,530,19.7,0.541,0.91,27270,3.1,16940,19350,25360,30270,43350
"2011","FL","33124","Miami, FL","27-1027","Set and Exhibit Designers",,70,27.8,0.073,0.91,37260,7,20690,22840,31600,48410,65580
"2011","FL","33124","Miami, FL","27-2012","Producers and Directors",,1110,9.3,1.132,0.91,70400,5.6,36950,46930,60530,83860,114280
"2011","FL","33124","Miami, FL","27-2041","Music Directors and Composers",,60,32.2,0.065,0.91,57340,15.7,26110,32270,45720,68710,105950
"2011","FL","33124","Miami, FL","27-3011","Radio and Television Announcers",,300,20.3,0.304,0.91,39130,9.2,18860,23780,34040,50390,68550
"2011","FL","33124","Miami, FL","27-3022","Reporters and Correspondents",,400,43.9,0.406,0.91,55220,7.3,30860,34060,43090,71090,96040
"2011","FL","33124","Miami, FL","27-3031","Public Relations Specialists",,2010,8.2,2.055,0.91,69430,8.5,34140,42700,57200,75490,95900
"2011","FL","33124","Miami, FL","27-3041","Editors",,500,13.7,0.509,0.91,73320,6.2,41170,50410,65950,83950,131650
"2011","FL","33124","Miami, FL","27-3042","Technical Writers",,130,21.6,0.138,0.91,56820,3.8,34720,41300,53610,70080,86980
"2011","FL","33124","Miami, FL","27-3043","Writers and Authors",,290,13.6,0.3,0.91,55360,8.8,23520,30430,44910,74270,105310
"2011","FL","33124","Miami, FL","27-3091","Interpreters and Translators",,350,14.5,0.357,0.91,45930,6.8,22390,34180,45810,54970,67670
"2011","FL","33124","Miami, FL","27-3099","Media and Communication Workers, All Other",,80,19.3,0.082,0.91,47500,7.5,26780,32390,43300,57870,81780
"2011","FL","33124","Miami, FL","27-4011","Audio and Video Equipment Technicians",,370,16.3,0.375,0.91,37580,3.1,24230,28550,35180,46750,56400
"2011","FL","33124","Miami, FL","27-4012","Broadcast Technicians",,490,13.1,0.499,0.91,33780,6.5,18280,21560,28480,46710,58000
"2011","FL","33124","Miami, FL","27-4014","Sound Engineering Technicians",,310,12.6,0.313,0.91,43770,7.2,23230,33040,44880,55740,60430
"2011","FL","33124","Miami, FL","27-4021","Photographers",,490,14.4,0.501,0.91,28520,8,16190,17540,20700,32950,57660
"2011","FL","33124","Miami, FL","27-4031","Camera Operators, Television, Video, and Motion Picture",,300,23,0.304,0.91,37060,3.8,21520,25370,34940,46130,57450
"2011","FL","33124","Miami, FL","27-4099","Media and Communication Equipment Workers, All Other",,50,17.5,0.052,0.91,63810,11.7,21110,30510,59640,91360,103890
"2011","FL","36740","Orlando, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",16490,4.6,16.947,0.9,43440,3.3,18600,23840,37350,54940,75700
"2011","FL","36740","Orlando, FL","27-1011","Art Directors",,110,15.8,0.116,0.9,76760,3.4,38990,58130,74600,93620,117570
"2011","FL","36740","Orlando, FL","27-1012","Craft Artists",,30,15.6,0.033,0.9,32060,7.3,22880,27180,32370,37160,41370
"2011","FL","36740","Orlando, FL","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,190,9.4,0.193,0.9,40800,7.8,18480,27300,36390,52160,70420
"2011","FL","36740","Orlando, FL","27-1014","Multimedia Artists and Animators",,210,12.7,0.212,0.9,51790,2.3,35300,41330,49330,58490,73400
"2011","FL","36740","Orlando, FL","27-1023","Floral Designers",,490,20.2,0.507,0.9,22890,3.3,17260,19940,22400,25970,29860
"2011","FL","36740","Orlando, FL","27-1024","Graphic Designers",,1740,8.9,1.788,0.9,46300,3.7,26110,30510,42040,55870,71610
"2011","FL","36740","Orlando, FL","27-1025","Interior Designers",,380,18,0.395,0.89,43640,5.4,19830,28800,40090,52600,74110
"2011","FL","36740","Orlando, FL","27-1026","Merchandise Displayers and Window Trimmers",,350,18.7,0.356,0.89,24730,3.3,17360,20090,23780,28680,33600
"2011","FL","36740","Orlando, FL","27-1027","Set and Exhibit Designers",,90,3.9,0.097,0.89,50810,2.4,20950,23110,35900,76690,103970
"2011","FL","36740","Orlando, FL","27-1029","Designers, All Other",,100,49.2,0.104,0.89,39240,17.4,16360,17650,25160,56270,81510
"2011","FL","36740","Orlando, FL","27-2012","Producers and Directors",,880,11.4,0.909,0.89,64390,5.4,30480,41600,54740,75620,105770
"2011","FL","36740","Orlando, FL","27-2021","Athletes and Sports Competitors",,80,31.5,0.083,0.89,41980,11,25580,27750,42260,55490,60430
"2011","FL","36740","Orlando, FL","27-2041","Music Directors and Composers",,120,20.6,0.121,0.89,39850,11.3,21430,38350,42150,45670,47770
"2011","FL","36740","Orlando, FL","27-3022","Reporters and Correspondents",,440,14.1,0.455,0.89,58410,6,28690,36800,53540,73610,91430
"2011","FL","36740","Orlando, FL","27-3031","Public Relations Specialists",,1560,5,1.604,0.89,56920,2.3,33720,41820,53070,71470,87800
"2011","FL","36740","Orlando, FL","27-3041","Editors",,490,10.8,0.505,0.89,73750,5.3,41940,50800,61520,84840,132060
"2011","FL","36740","Orlando, FL","27-3042","Technical Writers",,430,16.2,0.438,0.89,56820,4,35590,42980,55800,70420,82860
"2011","FL","36740","Orlando, FL","27-3043","Writers and Authors",,400,15.2,0.407,0.89,57010,10.8,19390,31830,47260,66580,123990
"2011","FL","36740","Orlando, FL","27-3091","Interpreters and Translators",,430,44.8,0.438,0.89,40310,3.8,20020,23370,37970,47410,70540
"2011","FL","36740","Orlando, FL","27-3099","Media and Communication Workers, All Other",,500,0.3,0.511,0.89,31850,5.4,16740,18600,29590,42920,52240
"2011","FL","36740","Orlando, FL","27-4011","Audio and Video Equipment Technicians",,680,41.9,0.699,0.89,40390,4.3,23100,27860,36990,48770,66250
"2011","FL","36740","Orlando, FL","27-4012","Broadcast Technicians",,250,23.5,0.256,0.89,39510,2.3,22080,28660,39180,50040,57710
"2011","FL","36740","Orlando, FL","27-4014","Sound Engineering Technicians",,230,12.9,0.235,0.89,32120,4.7,17590,21450,30150,40520,47330
"2011","FL","36740","Orlando, FL","27-4021","Photographers",,790,19.3,0.812,0.89,28420,16.8,16360,17720,19890,29630,53530
"2011","FL","36740","Orlando, FL","27-4031","Camera Operators, Television, Video, and Motion Picture",,290,25.6,0.293,0.89,38890,3.7,24340,31860,37920,46690,54990
"2011","FL","36740","Orlando, FL","27-4032","Film and Video Editors",,320,22.4,0.325,0.89,33100,3.6,24420,26780,30600,37700,45910
"2011","FL","45300","Tampa-St. Petersburg, FL","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",12530,8.2,11.407,0.87,44480,2,19340,27570,39190,55450,75460
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1011","Art Directors",,180,26.4,0.163,0.87,66500,3.6,47990,51920,57860,75820,102810
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,70,29.8,0.059,0.87,29330,4.8,20280,22610,26490,31120,44510
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1014","Multimedia Artists and Animators",,90,11.8,0.086,0.87,48670,4,32230,40630,48720,57750,67120
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1021","Commercial and Industrial Designers",,110,36.8,0.102,0.87,60840,10.2,33590,37840,54060,76910,107050
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1023","Floral Designers",,260,8.9,0.238,0.87,25280,4.4,20180,21590,23950,27830,31810
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1024","Graphic Designers",,1930,9.3,1.755,0.87,39060,3.9,23780,27400,35300,47280,58970
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1025","Interior Designers",,310,21.3,0.281,0.87,44000,8.1,22560,31570,38750,55130,75050
"2011","FL","45300","Tampa-St. Petersburg, FL","27-1026","Merchandise Displayers and Window Trimmers",,450,17,0.408,0.87,31490,4.7,19310,24990,30480,36640,46580
"2011","FL","45300","Tampa-St. Petersburg, FL","27-2012","Producers and Directors",,440,12.9,0.399,0.87,59730,3.7,31940,38320,53990,73280,90370
"2011","FL","45300","Tampa-St. Petersburg, FL","27-2041","Music Directors and Composers",,60,33.4,0.054,0.87,50410,18.9,19440,33630,41670,49060,129500
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3011","Radio and Television Announcers",,200,18.9,0.18,0.87,45900,15.9,20320,23060,32660,59770,103170
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3022","Reporters and Correspondents",,260,18.8,0.239,0.87,44320,8.4,22820,29830,41030,56830,72340
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3031","Public Relations Specialists",,1780,6.5,1.622,0.87,54920,1.9,32650,41670,53060,64460,82400
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3041","Editors",,470,16.3,0.43,0.87,62640,3.4,40070,48650,58320,74650,92480
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3042","Technical Writers",,340,18.5,0.307,0.87,54710,5.8,33930,41110,53700,66960,78580
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3043","Writers and Authors",,230,19.5,0.213,0.87,54710,17.6,19010,28910,41850,61880,127200
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3091","Interpreters and Translators",,170,39.3,0.156,0.87,55900,12.4,31180,34270,42000,73270,111080
"2011","FL","45300","Tampa-St. Petersburg, FL","27-3099","Media and Communication Workers, All Other",,230,15.6,0.21,0.87,34940,9.2,16490,18020,24030,46460,70490
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4011","Audio and Video Equipment Technicians",,310,24.3,0.283,0.87,40740,4.5,24430,27100,32900,48370,77420
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4012","Broadcast Technicians",,240,14.4,0.216,0.87,33560,6.1,17820,21590,29750,44750,56130
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4014","Sound Engineering Technicians",,100,28,0.095,0.87,40950,9.1,29560,32420,36130,44460,61080
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4021","Photographers",,400,15.6,0.368,0.87,29590,10.3,16700,18510,28120,39070,46730
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4031","Camera Operators, Television, Video, and Motion Picture",,120,22.7,0.113,0.87,38670,6.1,22420,28640,38910,47100,56560
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4032","Film and Video Editors",,100,32.4,0.087,0.87,47330,6.4,26930,39390,44420,54780,69650
"2011","FL","45300","Tampa-St. Petersburg, FL","27-4099","Media and Communication Equipment Workers, All Other",,210,12.5,0.19,0.86,64950,8.3,20180,25490,71100,87280,98200
"2011","GA","12060","Atlanta, GA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",27250,5.4,12.228,0.86,52260,3,19520,28850,43620,65940,88430
"2011","GA","12060","Atlanta, GA","27-1011","Art Directors",,500,29.4,0.222,0.86,87310,4.9,48450,61130,72030,93740,143880
"2011","GA","12060","Atlanta, GA","27-1012","Craft Artists",,150,37.5,0.066,0.86,32810,5.3,19210,21870,27410,40800,48610
"2011","GA","12060","Atlanta, GA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,100,19.6,0.045,0.86,38500,13.5,17500,25800,39900,44960,52260
"2011","GA","12060","Atlanta, GA","27-1014","Multimedia Artists and Animators",,660,37.1,0.296,0.86,55660,3.1,39820,46860,55030,63060,74890
"2011","GA","12060","Atlanta, GA","27-1019","Artists and Related Workers, All Other",,320,6.3,0.142,0.86,80960,3.4,47700,65980,85510,96900,105450
"2011","GA","12060","Atlanta, GA","27-1021","Commercial and Industrial Designers",,390,23.1,0.175,0.86,54100,3.5,32020,40280,52690,65160,79370
"2011","GA","12060","Atlanta, GA","27-1022","Fashion Designers",,90,33.5,0.041,0.86,63620,6.7,26980,48110,58820,73870,108290
"2011","GA","12060","Atlanta, GA","27-1023","Floral Designers",,580,19.1,0.262,0.86,26610,7.2,17570,20770,26730,32910,36520
"2011","GA","12060","Atlanta, GA","27-1024","Graphic Designers",,3600,7.4,1.615,0.86,52410,2.5,28910,37070,48290,66370,78450
"2011","GA","12060","Atlanta, GA","27-1025","Interior Designers",,1120,15.3,0.505,0.86,47160,4.4,25070,32510,43510,57840,75960
"2011","GA","12060","Atlanta, GA","27-1029","Designers, All Other",,60,44.8,0.028,0.85,48090,8.1,25080,40190,47540,57980,67640
"2011","GA","12060","Atlanta, GA","27-2012","Producers and Directors",,1470,22.4,0.66,0.85,84050,8.2,35020,45700,68280,94810,161790
"2011","GA","12060","Atlanta, GA","27-2041","Music Directors and Composers",,260,26.9,0.116,0.85,44650,5.3,20310,29810,43010,58670,72350
"2011","GA","12060","Atlanta, GA","27-3011","Radio and Television Announcers",,450,23.2,0.2,0.85,57090,13.4,16840,18920,27590,60970,150330
"2011","GA","12060","Atlanta, GA","27-3022","Reporters and Correspondents",,430,12.5,0.195,0.85,79930,14.5,26860,37450,64670,87450,172490
"2011","GA","12060","Atlanta, GA","27-3031","Public Relations Specialists",,3260,13,1.463,0.85,59550,2.3,32180,40800,54500,73330,94220
"2011","GA","12060","Atlanta, GA","27-3041","Editors",,980,17.2,0.438,0.85,53040,6.2,25520,33600,45940,68440,88320
"2011","GA","12060","Atlanta, GA","27-3042","Technical Writers",,870,14.6,0.389,0.85,69250,1.3,45060,57830,69680,81700,93470
"2011","GA","12060","Atlanta, GA","27-3043","Writers and Authors",,500,22.2,0.225,0.85,66390,14.2,22190,35620,49330,70580,106490
"2011","GA","12060","Atlanta, GA","27-3091","Interpreters and Translators",,520,16.4,0.235,0.85,42830,7.3,26950,32930,38740,46950,65900
"2011","GA","12060","Atlanta, GA","27-3099","Media and Communication Workers, All Other",,130,31.4,0.056,0.85,52620,12.3,23670,33530,42680,58880,108910
"2011","GA","12060","Atlanta, GA","27-4011","Audio and Video Equipment Technicians",,1330,24.8,0.596,0.85,45140,8,20880,25960,41660,63680,73030
"2011","GA","12060","Atlanta, GA","27-4012","Broadcast Technicians",,540,11,0.242,0.85,38430,3.5,23170,27790,34610,46650,60570
"2011","GA","12060","Atlanta, GA","27-4014","Sound Engineering Technicians",,150,23.3,0.069,0.85,44650,10.3,18980,29400,35690,53300,97920
"2011","GA","12060","Atlanta, GA","27-4021","Photographers",,1240,11.8,0.557,0.85,27910,5.7,16310,17720,23650,29820,52940
"2011","GA","12060","Atlanta, GA","27-4031","Camera Operators, Television, Video, and Motion Picture",,270,20.7,0.121,0.85,53650,7.1,27720,36440,50100,75470,87090
"2011","GA","12060","Atlanta, GA","27-4032","Film and Video Editors",,320,13.6,0.146,0.85,48320,4.1,30790,38230,46100,56740,69210
"2011","GA","12060","Atlanta, GA","27-4099","Media and Communication Equipment Workers, All Other",,100,18,0.046,0.85,77330,2.2,52880,64680,73980,87400,102600
"2011","HI","26180","Honolulu, HI","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",7070,4.3,16.626,0.83,47110,3.6,18180,24910,38570,57690,80180
"2011","HI","26180","Honolulu, HI","27-1011","Art Directors",,80,10.4,0.192,0.83,58100,4.5,31560,40710,54410,75730,90510
"2011","HI","26180","Honolulu, HI","27-1014","Multimedia Artists and Animators",,200,26.2,0.465,0.83,60320,9,32290,37370,53540,75470,101940
"2011","HI","26180","Honolulu, HI","27-1021","Commercial and Industrial Designers",,40,39.3,0.088,0.83,62860,8.7,37280,61840,67700,73570,77220
"2011","HI","26180","Honolulu, HI","27-1023","Floral Designers",,120,16,0.283,0.83,29760,6.3,20150,25700,30410,34890,37760
"2011","HI","26180","Honolulu, HI","27-1024","Graphic Designers",,490,7.6,1.141,0.83,42740,3.7,25940,30680,40720,49850,65120
"2011","HI","26180","Honolulu, HI","27-1025","Interior Designers",,120,23.9,0.27,0.83,53590,3.5,33350,39660,51690,61300,82830
"2011","HI","26180","Honolulu, HI","27-1026","Merchandise Displayers and Window Trimmers",,300,23,0.705,0.83,29660,2.2,23360,25970,29020,33500,37260
"2011","HI","26180","Honolulu, HI","27-1029","Designers, All Other",,60,28.7,0.151,0.83,48020,7.5,24470,31990,42600,54080,84310
"2011","HI","26180","Honolulu, HI","27-2041","Music Directors and Composers",,80,25.8,0.187,0.83,55700,22.8,26200,32920,39060,59670,90200
"2011","HI","26180","Honolulu, HI","27-3011","Radio and Television Announcers",,120,42.5,0.273,0.83,28200,12.7,17310,19830,22750,34300,43230
"2011","HI","26180","Honolulu, HI","27-3022","Reporters and Correspondents",,160,25.1,0.376,0.83,50900,8,25590,29370,37520,61250,75050
"2011","HI","26180","Honolulu, HI","27-3031","Public Relations Specialists",,650,8.2,1.534,0.83,58490,4.7,35000,42990,53620,68280,90500
"2011","HI","26180","Honolulu, HI","27-3041","Editors",,180,15.8,0.433,0.83,43430,9.4,20180,24020,39860,54890,77010
"2011","HI","26180","Honolulu, HI","27-3042","Technical Writers",,70,36.3,0.153,0.83,62120,8.5,31490,40870,65450,74820,92800
"2011","HI","26180","Honolulu, HI","27-3043","Writers and Authors",,130,16.9,0.303,0.83,57900,4.3,37750,45470,56030,70240,81070
"2011","HI","26180","Honolulu, HI","27-3091","Interpreters and Translators",,210,17.9,0.494,0.83,47230,10.6,23430,34530,42730,48320,86160
"2011","HI","26180","Honolulu, HI","27-4011","Audio and Video Equipment Technicians",,300,41.9,0.7,0.83,53280,10.9,28380,35770,53880,70750,78260
"2011","HI","26180","Honolulu, HI","27-4012","Broadcast Technicians",,100,31.7,0.226,0.83,28620,6,20080,23040,27330,32400,40360
"2011","HI","26180","Honolulu, HI","27-4021","Photographers",,440,14.4,1.027,0.83,34010,9.9,16910,19020,28120,45790,59230
"2011","HI","26180","Honolulu, HI","27-4031","Camera Operators, Television, Video, and Motion Picture",,160,22.7,0.378,0.83,39600,6.2,17960,25440,33420,43000,66910
"2011","HI","26180","Honolulu, HI","27-4032","Film and Video Editors",,40,24,0.1,0.83,37830,8.9,24410,27430,34140,42660,46920
"2011","ID","14260","Boise, ID","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",3390,6.5,13.292,0.81,38870,4.1,17350,21010,32970,51150,70050
"2011","ID","14260","Boise, ID","27-1011","Art Directors",,40,23.8,0.168,0.81,54420,6.7,34210,40190,48610,63480,88450
"2011","ID","14260","Boise, ID","27-1014","Multimedia Artists and Animators",,40,41.9,0.158,0.81,52830,7.7,40630,44060,49660,58600,73910
"2011","ID","14260","Boise, ID","27-1023","Floral Designers",,60,24.9,0.24,0.81,23700,8.9,16930,19080,24470,28090,30280
"2011","ID","14260","Boise, ID","27-1024","Graphic Designers",,480,15.8,1.882,0.81,38930,5.4,21850,26680,35590,50110,59490
"2011","ID","14260","Boise, ID","27-1025","Interior Designers",,50,27.7,0.182,0.81,47720,12.5,23950,28730,46720,63900,76890
"2011","ID","14260","Boise, ID","27-1026","Merchandise Displayers and Window Trimmers",,60,20.9,0.24,0.81,25530,6.5,17450,20050,23190,27790,33810
"2011","ID","14260","Boise, ID","27-2012","Producers and Directors",,120,21.9,0.49,0.81,42630,11.5,20650,24570,38230,54660,70750
"2011","ID","14260","Boise, ID","27-2021","Athletes and Sports Competitors",,50,39.4,0.208,0.81,25200,10.2,16160,17170,18840,27570,50510
